TIME,SEGMENT_ID,SPEED,STREET,DIRECTION,FROM,TO,LENGTH,HEADING,COMMENTS,BUSCOUNT,MESSAGECOUNT,HOUR,DAYOFWEEK,MONTH,RECORDID,LATITUDE,LONGITUDE,ENDLATITUDE,ENDLONGITUDE,STARTLOCATION,ENDLOCATION,Wards
3/21/2018 16:50,790,16,Peterson,WB,Damen,Western,0.5,W,,1,10,16,4,3,0790-201803212150,41.99082463,-87.67985777,41.99065792,-87.68969106,POINT (-87.6798577685 41.9908246255),POINT (-87.6896910614 41.9906579206),24
3/21/2018 16:50,791,19,Peterson,WB,Ridge,Damen,0.39,W,,1,5,16,4,3,0791-201803212150,41.99091724,-87.67214507,41.99082463,-87.67985777,POINT (-87.6721450666 41.9909172373),POINT (-87.6798577685 41.9908246255),24
3/21/2018 16:50,792,24,Ridge,EB,Peterson,Hollywood,0.63,W,part of Peterson,2,8,16,4,3,0792-201803212150,41.99064283,-87.67214791,41.98490569,-87.66240651,POINT (-87.6721479065 41.9906428343),POINT (-87.662406509 41.9849056913),24
3/21/2018 16:50,793,10,Hollywood,EB,Ridge,Lake Shore Dr,0.45,W,part of Peterson,1,4,16,4,3,0793-201803212150,41.98490569,-87.66240651,41.98525955,-87.65352012,POINT (-87.662406509 41.9849056913),POINT (-87.6535201163 41.9852595517),16
3/21/2018 16:50,795,-1,Ridge,WB,Hollywood,Peterson,0.63,W,part of Peterson,1,1,16,4,3,0795-201803212150,41.98518009,-87.66240363,41.99091724,-87.67214507,POINT (-87.6624036279 41.985180094),POINT (-87.6721450666 41.9909172373),16
3/21/2018 16:50,796,50,Stony Island,NB,103rd,95th,1.01,S,,1,1,16,4,3,0796-201803212150,41.70776803,-87.5857288,41.72234636,-87.58495074,POINT (-87.5857288013 41.7077680335),POINT (-87.5849507392 41.722346361),47
3/21/2018 16:50,797,29,Stony Island,NB,95th,91st,0.5,S,,1,5,16,4,3,0797-201803212150,41.72234636,-87.58495074,41.72961117,-87.58506948,POINT (-87.5849507392 41.722346361),POINT (-87.5850694771 41.7296111731),35
3/21/2018 16:50,798,32,Stony Island,NB,91st,87th,0.5,S,,1,9,16,4,3,0798-201803212150,41.72961117,-87.58506948,41.73691345,-87.58523857,POINT (-87.5850694771 41.7296111731),POINT (-87.5852385693 41.7369134537),35
3/21/2018 16:50,799,34,Stony Island,NB,87th,83rd,0.5,S,,2,10,16,4,3,0799-201803212150,41.73691345,-87.58523857,41.74421622,-87.58540768,POINT (-87.5852385693 41.7369134537),POINT (-87.5854076784 41.7442162163),35
3/21/2018 16:50,800,32,Stony Island,NB,83rd,79th,0.5,S,,2,12,16,4,3,0800-201803212150,41.74421622,-87.58540768,41.75151848,-87.58557682,POINT (-87.5854076784 41.7442162163),POINT (-87.5855768194 41.7515184785),35
3/21/2018 16:50,801,27,Stony Island,NB,79th,75th,0.5,S,,2,14,16,4,3,0801-201803212150,41.75151848,-87.58557682,41.7587832,-87.58574643,POINT (-87.5855768194 41.7515184785),POINT (-87.585746426 41.7587831979),35
3/21/2018 16:50,802,33,Stony Island,NB,75th,71st,0.5,S,,1,7,16,4,3,0802-201803212150,41.7587832,-87.58574643,41.76608544,-87.58591562,POINT (-87.585746426 41.7587831979),POINT (-87.5859156196 41.7660854419),35
3/21/2018 16:50,803,-1,Stony Island,NB,71st,67th,0.5,S,,0,0,16,4,3,0803-201803212150,41.76608544,-87.58591562,41.77334985,-87.58603448,POINT (-87.5859156196 41.7660854419),POINT (-87.5860344826 41.7733498484),33
3/21/2018 16:50,804,20,Stony Island,NB,67th,63rd,0.5,S,,2,6,16,4,3,0804-201803212150,41.77334985,-87.58603448,41.7806524,-87.58625452,POINT (-87.5860344826 41.7733498484),POINT (-87.5862545245 41.7806524044),33
3/21/2018 16:50,805,24,Stony Island,NB,63rd,59th,0.5,S,,5,33,16,4,3,0805-201803212150,41.7806524,-87.58625452,41.78787961,-87.58647548,POINT (-87.5862545245 41.7806524044),POINT (-87.5864754787 41.7878796071),33
3/21/2018 16:50,806,20,Stony Island,NB,59th,57th,0.25,S,,4,15,16,4,3,0806-201803212150,41.78787961,-87.58647548,41.79156857,-87.58653428,POINT (-87.5864754787 41.7878796071),POINT (-87.5865342813 41.7915685714),33
3/21/2018 16:50,807,-1,Stony Island,SB,95th,103rd,1.01,S,,0,0,16,4,3,0807-201803212150,41.72234875,-87.585317,41.70777042,-87.58609498,POINT (-87.5853170018 41.7223487458),POINT (-87.5860949813 41.7077704152),35
3/21/2018 16:50,808,29,Stony Island,SB,91st,95th,0.5,S,,2,11,16,4,3,0808-201803212150,41.72961356,-87.5854358,41.72234875,-87.585317,POINT (-87.5854357956 41.729613558),POINT (-87.5853170018 41.7223487458),35
3/21/2018 16:50,809,27,Stony Island,SB,87th,91st,0.5,S,,3,16,16,4,3,0809-201803212150,41.73691584,-87.58560491,41.72961356,-87.5854358,POINT (-87.5856049147 41.7369158383),POINT (-87.5854357956 41.729613558),35
3/21/2018 16:50,810,25,Stony Island,SB,83rd,87th,0.5,S,,4,25,16,4,3,0810-201803212150,41.7442186,-87.58577409,41.73691584,-87.58560491,POINT (-87.585774091 41.7442186009),POINT (-87.5856049147 41.7369158383),35
3/21/2018 16:50,811,29,Stony Island,SB,79th,83rd,0.5,S,,5,33,16,4,3,0811-201803212150,41.75152086,-87.58594326,41.7442186,-87.58577409,POINT (-87.5859432626 41.7515208628),POINT (-87.585774091 41.7442186009),33
3/21/2018 16:50,812,25,Stony Island,SB,75th,79th,0.5,S,,5,25,16,4,3,0812-201803212150,41.75878558,-87.5861129,41.75152086,-87.58594326,POINT (-87.5861128958 41.7587855819),POINT (-87.5859432626 41.7515208628),35
3/21/2018 16:50,762,-1,Harlem,NB,63rd,59th,0.51,S,,0,0,16,4,3,0762-201803212150,41.77729068,-87.80071556,41.78468758,-87.80103283,POINT (-87.8007155573 41.7772906843),POINT (-87.8010328293 41.7846875845),6
3/21/2018 16:50,763,26,Harlem,NB,59th,Archer,0.5,S,,1,9,16,4,3,0763-201803212150,41.78468758,-87.80103283,41.79193834,-87.80134462,POINT (-87.8010328293 41.7846875845),POINT (-87.801344619 41.7919383373),6
3/21/2018 16:50,765,19,Harlem,NB,North Ave,Armitage,0.51,N,,3,24,16,4,3,0765-201803212150,41.90883753,-87.8055691,41.91616894,-87.8058078,POINT (-87.8055690991 41.9088375317),POINT (-87.8058078034 41.9161689398),
3/21/2018 16:50,766,27,Harlem,NB,Armitage,Grand,0.54,N,,1,5,16,4,3,0766-201803212150,41.91616894,-87.8058078,41.92399189,-87.8060612,POINT (-87.8058078034 41.9161689398),POINT (-87.8060612029 41.9239918867),7
3/21/2018 16:50,767,-1,Harlem,NB,Grand,Diversey,0.47,N,,0,0,16,4,3,0767-201803212150,41.92399189,-87.8060612,41.93081218,-87.80628551,POINT (-87.8060612029 41.9239918867),POINT (-87.8062855111 41.930812181),7
3/21/2018 16:50,768,33,Harlem,NB,Diversey,Belmont,0.5,N,,2,10,16,4,3,0768-201803212150,41.93081218,-87.80628551,41.93798727,-87.80654434,POINT (-87.8062855111 41.930812181),POINT (-87.8065443404 41.9379872726),7
3/21/2018 16:50,769,27,Harlem,NB,Belmont,Addison,0.5,N,,3,14,16,4,3,0769-201803212150,41.93798727,-87.80654434,41.94526297,-87.80682109,POINT (-87.8065443404 41.9379872726),POINT (-87.8068210943 41.9452629688),7
3/21/2018 16:50,770,12,Harlem,NB,Addison,Forest Preserve Ave,0.59,N,,5,42,16,4,3,0770-201803212150,41.94526297,-87.80682109,41.95387908,-87.80710558,POINT (-87.8068210943 41.9452629688),POINT (-87.8071055817 41.9538790793),19
3/21/2018 16:50,776,24,Peterson,EB,Kostner,Pulaski,0.5,W,,1,5,16,4,3,0776-201803212150,41.98987342,-87.73838654,41.99003117,-87.72865669,POINT (-87.7383865392 41.9898734235),POINT (-87.7286566934 41.9900311655),38
3/21/2018 16:50,777,32,Peterson,EB,Pulaski,Central Park,0.5,W,,2,7,16,4,3,0777-201803212150,41.99003117,-87.72865669,41.99011597,-87.71887021,POINT (-87.7286566934 41.9900311655),POINT (-87.7188702116 41.9901159749),38
3/21/2018 16:50,778,18,Peterson,EB,Central Park,Jersey,0.39,W,,1,10,16,4,3,0778-201803212150,41.99011597,-87.71887021,41.99024515,-87.71111146,POINT (-87.7188702116 41.9901159749),POINT (-87.7111114564 41.9902451513),38
3/21/2018 16:50,779,16,Peterson,EB,Jersey,California,0.6,W,,1,11,16,4,3,0779-201803212150,41.99024515,-87.71111146,41.99030075,-87.69940015,POINT (-87.7111114564 41.9902451513),POINT (-87.6994001534 41.9903007523),38
3/21/2018 16:50,1011,-1,Touhy,WB,Harlem,Oriole,0.5,W,,0,0,16,4,3,1011-201803212150,42.01185385,-87.80657598,42.01159632,-87.81632551,POINT (-87.8065759801 42.0118538545),POINT (-87.8163255119 42.0115963199),
3/21/2018 16:50,1018,-1,Touhy,WB,California,Kedzie,0.47,W,,0,0,16,4,3,1018-201803212150,42.01225079,-87.6997439,42.01199406,-87.70905405,POINT (-87.6997439031 42.0122507875),POINT (-87.7090540535 42.0119940558),27
3/21/2018 16:50,1024,20,Wacker,NB,Van Buren,Madison,0.35,S,,2,10,16,4,3,1024-201803212150,41.87680423,-87.63665943,41.88191408,-87.63670641,POINT (-87.6366594269 41.8768042277),POINT (-87.6367064128 41.8819140751),26
3/21/2018 16:50,1025,8,Wacker,NB,Madison,Lake,0.26,N,,2,7,16,4,3,1025-201803212150,41.88191408,-87.63670641,41.88572358,-87.63678817,POINT (-87.6367064128 41.8819140751),POINT (-87.6367881652 41.8857235783),36
3/21/2018 16:50,1026,18,Wacker,NB,Lake,Franklin,0.11,N,,3,6,16,4,3,1026-201803212150,41.88572358,-87.63678817,41.88685414,-87.63525959,POINT (-87.6367881652 41.8857235783),POINT (-87.6352595929 41.8868541443),36
3/21/2018 16:50,1027,20,Wacker,EB,Franklin,LaSalle,0.15,W,,2,4,16,4,3,1027-201803212150,41.88671806,-87.63544471,41.88679204,-87.63248589,POINT (-87.6354447124 41.8867180602),POINT (-87.6324858898 41.8867920358),36
3/21/2018 16:50,1028,20,Wacker,EB,LaSalle,State,0.23,W,,5,18,16,4,3,1028-201803212150,41.88679204,-87.63248589,41.88667645,-87.62797651,POINT (-87.6324858898 41.8867920358),POINT (-87.6279765117 41.8866764518),36
3/21/2018 16:50,1029,13,Wacker,EB,State,Michigan,0.19,E,,5,12,16,4,3,1029-201803212150,41.88667645,-87.62797651,41.88802888,-87.62457922,POINT (-87.6279765117 41.8866764518),POINT (-87.6245792239 41.888028878),36
3/21/2018 16:50,1031,23,Wacker,EB,Michigan,Lake Shore Dr,0.54,E,,3,18,16,4,3,1031-201803212150,41.88802888,-87.62457922,41.88736263,-87.61402835,POINT (-87.62457922 41.88802888),POINT (-87.61402835 41.88736263),36
3/21/2018 16:50,1033,14,Wacker,SB,Madison,Van Buren,0.35,N,,4,20,16,4,3,1033-201803212150,41.8819163,-87.63707361,41.87680645,-87.63702659,POINT (-87.6370736078 41.8819163019),POINT (-87.6370265926 41.8768064545),36
3/21/2018 16:50,1034,12,Wacker,SB,Lake,Madison,0.26,N,,7,41,16,4,3,1034-201803212150,41.88572581,-87.63715538,41.8819163,-87.63707361,POINT (-87.637155382 41.8857258051),POINT (-87.6370736078 41.8819163019),36
3/21/2018 16:50,1035,22,Wacker,SB,Franklin,Lake,0.11,N,,7,18,16,4,3,1035-201803212150,41.88685638,-87.63562682,41.88572581,-87.63715538,POINT (-87.635626816 41.886856376),POINT (-87.637155382 41.8857258051),36
3/21/2018 16:50,1036,18,Wacker,WB,LaSalle,Franklin,0.15,W,,5,8,16,4,3,1036-201803212150,41.88706643,-87.63248289,41.88699246,-87.63544173,POINT (-87.6324828907 41.8870664305),POINT (-87.6354417258 41.8869924633),36
3/21/2018 16:50,1037,31,Wacker,WB,State,LaSalle,0.23,E,,7,16,16,4,3,1037-201803212150,41.88695087,-87.62797349,41.88706643,-87.63248289,POINT (-87.627973493 41.8869508682),POINT (-87.6324828907 41.8870664305),36
3/21/2018 16:50,1038,18,Wacker,WB,Michigan,State,0.19,E,,6,24,16,4,3,1038-201803212150,41.88830328,-87.62457619,41.88695087,-87.62797349,POINT (-87.6245761907 41.8883032777),POINT (-87.627973493 41.8869508682),36
3/21/2018 16:50,1040,26,Wacker,WB,Lake Shore Dr,Michigan,0.54,E,,1,1,16,4,3,1040-201803212150,41.88763704,-87.61402527,41.88830328,-87.62457619,POINT (-87.61402527 41.88763704),POINT (-87.62457619 41.88830328),36
3/21/2018 16:50,1049,-1,Warren,EB,Damen,Ashland,0.5,W,,0,0,16,4,3,1049-201803212150,41.88209471,-87.67666452,41.8822417,-87.66683913,POINT (-87.6766645172 41.8820947137),POINT (-87.6668391286 41.8822417003),46
3/21/2018 16:50,1050,-1,Warren,EB,Ashland,Ogden,0.11,W,,0,0,16,4,3,1050-201803212150,41.8822417,-87.66683913,41.88268998,-87.6646726,POINT (-87.6668391286 41.8822417003),POINT (-87.664672601 41.8826899771),46
3/21/2018 16:50,1051,-1,Washington,EB,Ogden,Racine,0.41,W,,0,0,16,4,3,1051-201803212150,41.88268998,-87.6646726,41.8829113,-87.65666699,POINT (-87.664672601 41.8826899771),POINT (-87.6566669933 41.8829113042),46
3/21/2018 16:50,1125,33,Cicero,NB,Pershing,31st,1.01,S,Outside City Limits,1,13,16,4,3,1125-201803212150,41.82213967,-87.74340541,41.83674551,-87.74356486,POINT (-87.7434054086 41.82213967),POINT (-87.7435648614 41.8367455138),
3/21/2018 16:50,1126,19,Cicero,NB,31st,Cermak,1,S,Outside City Limits,4,26,16,4,3,1126-201803212150,41.83674551,-87.74356486,41.85124331,-87.74406669,POINT (-87.7435648614 41.8367455138),POINT (-87.7440666919 41.8512433072),
3/21/2018 16:50,1127,21,Cicero,NB,Cermak,Roosevelt,1.02,S,Outside City Limits,2,16,16,4,3,1127-201803212150,41.85124331,-87.74406669,41.86596086,-87.74461809,POINT (-87.7440666919 41.8512433072),POINT (-87.7446180929 41.865960857),
3/21/2018 16:50,612,38,Lake Shore Dr,SE,Roosevelt,18th,0.67,S,,5,11,16,4,3,0612-201803212150,41.86746738,-87.61903825,41.85796276,-87.61678594,POINT (-87.6190382545 41.8674673837),POINT (-87.6167859369 41.8579627613),10
3/21/2018 16:50,615,29,Lake Shore Dr,SB,Monroe,Balbo,0.53,N,,3,3,16,4,3,0615-201803212150,41.88091881,-87.61767166,41.8732575,-87.61749612,POINT (-87.61767166 41.88091881),POINT (-87.61749612 41.8732575),36
3/21/2018 16:50,616,33,Lake Shore Dr,SW,Randolph,Monroe,0.3,S,,6,10,16,4,3,0616-201803212150,41.88438999,-87.61422856,41.88091881,-87.61767166,POINT (-87.6142285649 41.8843899871),POINT (-87.6176716636 41.8809188072),36
3/21/2018 16:50,737,19,Milwaukee,NW,Fullerton,Diversey,0.79,N,,2,11,16,4,3,0737-201803212150,41.92478966,-87.70022285,41.93195118,-87.71206618,POINT (-87.7002228515 41.9247896604),POINT (-87.7120661817 41.9319511814),41
3/21/2018 16:50,738,16,Milwaukee,NW,Diversey,Belmont,0.78,N,,2,7,16,4,3,0738-201803212150,41.93195118,-87.71206618,41.93914055,-87.72376658,POINT (-87.7120661817 41.9319511814),POINT (-87.72376658 41.9391405545),12
3/21/2018 16:50,739,20,Milwaukee,NW,Belmont,Addison,0.78,N,,1,16,16,4,3,0739-201803212150,41.93914055,-87.72376658,41.94624316,-87.73544316,POINT (-87.72376658 41.9391405545),POINT (-87.7354431617 41.9462431643),21
3/21/2018 16:50,752,-1,Ewing,NB,Indianapolis,96th,0.59,S,,0,0,16,4,3,0752-201803212150,41.71281167,-87.53509242,41.72132611,-87.535052,POINT (-87.5350924196 41.71281167),POINT (-87.5350520018 41.7213261115),47
3/21/2018 16:50,753,23,Ewing,NB,96th,95th,0.13,S,,1,5,16,4,3,0753-201803212150,41.72132611,-87.535052,41.72294029,-87.53635941,POINT (-87.5350520018 41.7213261115),POINT (-87.5363594103 41.7229402903),47
3/21/2018 16:50,755,30,Ewing,SB,96th,Indianapolis,0.59,S,,1,1,16,4,3,0755-201803212150,41.72132866,-87.53541827,41.71281421,-87.53545865,POINT (-87.5354182726 41.7213286555),POINT (-87.5354586494 41.7128142135),47
3/21/2018 16:50,756,-1,Ewing,SB,95th,96th,0.13,S,,0,0,16,4,3,0756-201803212150,41.72294283,-87.53672571,41.72132866,-87.53541827,POINT (-87.5367257051 41.7229428303),POINT (-87.5354182726 41.7213286555),47
3/21/2018 16:50,757,9,Grand,WB,State,LaSalle,0.43,E,Oneway,2,21,16,4,3,0757-201803212150,41.8917151,-87.62806696,41.8916126,-87.63258787,POINT (-87.62806696 41.8917151045),POINT (-87.6325878656 41.8916126007),36
3/21/2018 16:50,758,14,Grand,WB,Michigan,State,0.2,E,Oneway,4,24,16,4,3,0758-201803212150,41.8917304,-87.62414615,41.8917151,-87.62806696,POINT (-87.6241461501 41.8917303986),POINT (-87.62806696 41.8917151045),36
3/21/2018 16:50,759,16,Grand,WB,Columbus,Michigan,0.2,E,Oneway,5,10,16,4,3,0759-201803212150,41.89179849,-87.62020376,41.8917304,-87.62414615,POINT (-87.6202037576 41.891798492),POINT (-87.6241461501 41.8917303986),36
3/21/2018 16:50,760,16,Grand,WB,Lake Shore Dr,Columbus,0.3,E,Oneway,7,42,16,4,3,0760-201803212150,41.89189994,-87.61421797,41.89179849,-87.62020376,POINT (-87.6142179735 41.89189994),POINT (-87.6202037576 41.891798492),36
3/21/2018 16:50,925,13,Michigan,SB,Lake Shore Dr Michigan Exit Ramp,Ohio,0.84,N,,14,112,16,4,3,0925-201803212150,41.90082865,-87.624408,41.892571,-87.624359,POINT (-87.624408 41.90082865),POINT (-87.624359 41.892571),36
3/21/2018 16:50,926,24,Milwaukee,NW,Kinzie,Chicago,0.76,N,,1,15,16,4,3,0926-201803212150,41.88902006,-87.64413315,41.89623335,-87.65519839,POINT (-87.6441331477 41.8890200552),POINT (-87.6551983919 41.8962333529),36
3/21/2018 16:50,927,12,Milwaukee,NW,Chicago,Division,0.75,N,,2,13,16,4,3,0927-201803212150,41.89623335,-87.65519839,41.90334086,-87.66627862,POINT (-87.6551983919 41.8962333529),POINT (-87.6662786223 41.9033408608),46
3/21/2018 16:50,1201,32,Halsted,NB,91st,87th,0.5,S,,1,8,16,4,3,1201-201803212150,41.728767,-87.643226,41.736073,-87.643376,POINT (-87.643226 41.728767),POINT (-87.643376 41.736073),13
3/21/2018 16:50,1202,16,Halsted,NB,87th,83rd,0.5,S,,1,8,16,4,3,1202-201803212150,41.736073,-87.643376,41.743359,-87.643641,POINT (-87.643376 41.736073),POINT (-87.643641 41.743359),13
3/21/2018 16:50,1203,11,Halsted,NB,83rd,79th,0.5,S,,1,4,16,4,3,1203-201803212150,41.743359,-87.643641,41.750643,-87.643853,POINT (-87.643641 41.743359),POINT (-87.643853 41.750643),13
3/21/2018 16:50,1204,15,Halsted,NB,79th,76th,0.38,S,,1,3,16,4,3,1204-201803212150,41.750643,-87.643853,41.756089,-87.643993,POINT (-87.643853 41.750643),POINT (-87.643993 41.756089),31
3/21/2018 16:50,1205,20,Halsted,NB,76th,71st,0.62,S,,1,14,16,4,3,1205-201803212150,41.756089,-87.643993,41.765201,-87.644221,POINT (-87.643993 41.756089),POINT (-87.644221 41.765201),31
3/21/2018 16:50,1206,-1,Halsted,NB,71st,67th,0.5,S,,0,0,16,4,3,1206-201803212150,41.765201,-87.644221,41.772472,-87.644407,POINT (-87.644221 41.765201),POINT (-87.644407 41.772472),32
3/21/2018 16:50,1207,-1,Halsted,NB,67th,63rd,0.5,S,,0,0,16,4,3,1207-201803212150,41.772472,-87.644407,41.779751,-87.644597,POINT (-87.644407 41.772472),POINT (-87.644597 41.779751),32
3/21/2018 16:50,1208,30,Halsted,NB,63rd,59th,0.5,S,,1,10,16,4,3,1208-201803212150,41.779751,-87.644597,41.787025,-87.64478,POINT (-87.644597 41.779751),POINT (-87.64478 41.787025),4
3/21/2018 16:50,1209,27,Halsted,NB,59th,55th,0.5,S,,1,9,16,4,3,1209-201803212150,41.787025,-87.64478,41.794301,-87.64497,POINT (-87.64478 41.787025),POINT (-87.64497 41.794301),2
3/21/2018 16:50,1210,20,Halsted,NB,55th,51st,0.5,S,,1,9,16,4,3,1210-201803212150,41.794301,-87.64497,41.801585,-87.645156,POINT (-87.64497 41.794301),POINT (-87.645156 41.801585),4
3/21/2018 16:50,1274,22,Madison,EB,Ashland,Racine,0.5,E,,2,7,16,4,3,1274-201803212150,41.881354,-87.666802,41.881515,-87.657142,POINT (-87.666802 41.881354),POINT (-87.657142 41.881515),46
3/21/2018 16:50,530,27,Caldwell,NW,Edens Expy,Central,0.79,N,,1,8,16,4,3,0530-201803212150,41.99028834,-87.75093868,41.996247,-87.764172,POINT (-87.75093868 41.99028834),POINT (-87.764172 41.996247),38
3/21/2018 16:50,531,29,Cermak,EB,City Boundary,Kostner,0.25,W,,3,14,16,4,3,0531-201803212150,41.85123506,-87.73946928,41.85130816,-87.73451025,POINT (-87.7394692786 41.851235056),POINT (-87.7345102484 41.8513081643),28
3/21/2018 16:50,889,43,Lake Shore Dr,SE,Fullerton,North Ave,1.05,N,,4,7,16,4,3,0889-201803212150,41.92608498,-87.63139389,41.91133244,-87.62614841,POINT (-87.6313938932 41.9260849848),POINT (-87.6261484121 41.9113324426),34
3/21/2018 16:50,890,50,Lake Shore Dr,SB,Diversey,Fullerton,0.51,N,,12,14,16,4,3,0890-201803212150,41.93342787,-87.63222206,41.92608498,-87.63139389,POINT (-87.6322220647 41.9334278712),POINT (-87.6313938932 41.9260849848),25
3/21/2018 16:50,891,49,Lake Shore Dr,SE,Belmont,Diversey,0.58,N,,1,2,16,4,3,0891-201803212150,41.94038637,-87.63858988,41.93342787,-87.63222206,POINT (-87.6385898812 41.9403863706),POINT (-87.6322220647 41.9334278712),25
3/21/2018 16:50,892,-1,Lake Shore Dr,SE,Addison,Belmont,0.62,N,,0,0,16,4,3,0892-201803212150,41.94865082,-87.64354273,41.94038637,-87.63858988,POINT (-87.6435427315 41.9486508165),POINT (-87.6385898812 41.9403863706),39
3/21/2018 16:50,893,43,Lake Shore Dr,SE,Irving Park,Addison,0.42,N,,1,1,16,4,3,0893-201803212150,41.95465873,-87.64494887,41.94865082,-87.64354273,POINT (-87.644948865 41.9546587304),POINT (-87.6435427315 41.9486508165),39
3/21/2018 16:50,894,-1,Lake Shore Dr,SE,Montrose,Irving Park,0.51,N,,0,0,16,4,3,0894-201803212150,41.96200822,-87.64644589,41.95465873,-87.64494887,POINT (-87.64644589 41.96200822),POINT (-87.644948865 41.9546587304),39
3/21/2018 16:50,895,-1,Lake Shore Dr,SE,Lawrence,Montrose,0.52,N,,0,0,16,4,3,0895-201803212150,41.96940599,-87.64815292,41.96200822,-87.64644589,POINT (-87.6481529198 41.9694059924),POINT (-87.64644589 41.96200822),16
3/21/2018 16:50,896,-1,Lake Shore Dr,SE,Foster,Lawrence,0.51,N,,0,0,16,4,3,0896-201803212150,41.97659669,-87.65065077,41.96940599,-87.64815292,POINT (-87.6506507735 41.9765966882),POINT (-87.6481529198 41.9694059924),16
3/21/2018 16:50,898,33,Michigan,NB,31st,26th,0.5,S,,4,14,16,4,3,0898-201803212150,41.83834404,-87.62305669,41.84564219,-87.62343743,POINT (-87.62305669 41.83834404),POINT (-87.62343743 41.84564219),9
3/21/2018 16:50,899,27,Michigan,NB,26th,Cermak,0.5,S,,5,33,16,4,3,0899-201803212150,41.84564219,-87.62343743,41.85285485,-87.62360876,POINT (-87.62343743 41.84564219),POINT (-87.62360876 41.85285485),9
3/21/2018 16:50,900,22,Michigan,NB,Cermak,16th,0.51,S,,5,29,16,4,3,0900-201803212150,41.85285485,-87.62360876,41.860205,-87.62377822,POINT (-87.62360876 41.85285485),POINT (-87.62377822 41.860205),9
3/21/2018 16:50,903,21,Michigan,NB,16th,Roosevelt,0.49,S,,8,62,16,4,3,0903-201803212150,41.860205,-87.62377822,41.86745208,-87.62392868,POINT (-87.62377822 41.860205),POINT (-87.62392868 41.86745208),9
3/21/2018 16:50,904,18,Michigan,NB,Roosevelt,Congress,0.57,S,,6,40,16,4,3,0904-201803212150,41.86745208,-87.62392868,41.875777,-87.624123,POINT (-87.62392868 41.86745208),POINT (-87.624123 41.875777),9
3/21/2018 16:50,907,14,Michigan,NB,Congress,Randolph,0.6,S,,24,131,16,4,3,0907-201803212150,41.875777,-87.624123,41.88447407,-87.62426376,POINT (-87.624123 41.875777),POINT (-87.62426376 41.88447407),36
3/21/2018 16:50,908,16,Michigan,NB,Randolph,Ohio,0.56,N,,16,131,16,4,3,0908-201803212150,41.88447407,-87.62426376,41.892571,-87.623997,POINT (-87.62426376 41.88447407),POINT (-87.623997 41.892571),36
3/21/2018 16:50,911,11,Michigan,NB,Ohio,Lake Shore Dr Michigan Entrance Ramp,0.84,N,,12,175,16,4,3,0911-201803212150,41.892571,-87.623997,41.90082865,-87.62393627,POINT (-87.623997 41.892571),POINT (-87.62393627 41.90082865),36
3/21/2018 16:50,912,19,Michigan,SB,26th,31st,0.5,S,,2,17,16,4,3,0912-201803212150,41.84564219,-87.62390743,41.83834404,-87.62363669,POINT (-87.62390743 41.84564219),POINT (-87.62363669 41.83834404),9
3/21/2018 16:50,913,13,Michigan,SB,Cermak,26th,0.5,S,,1,6,16,4,3,0913-201803212150,41.85285485,-87.62410876,41.84564219,-87.62390743,POINT (-87.62410876 41.85285485),POINT (-87.62390743 41.84564219),9
3/21/2018 16:50,914,16,Michigan,SB,16th,Cermak,0.18,S,,2,12,16,4,3,0914-201803212150,41.860205,-87.62423822,41.85285485,-87.62410876,POINT (-87.62423822 41.860205),POINT (-87.62410876 41.85285485),9
3/21/2018 16:50,917,16,Michigan,SB,Roosevelt,16th,0.23,S,,6,41,16,4,3,0917-201803212150,41.86745208,-87.62442868,41.860205,-87.62423822,POINT (-87.62442868 41.86745208),POINT (-87.62423822 41.860205),9
3/21/2018 16:50,918,16,Michigan,SB,Congress,Roosevelt,0.57,S,,10,73,16,4,3,0918-201803212150,41.875777,-87.624605,41.86745208,-87.62442868,POINT (-87.624605 41.875777),POINT (-87.62442868 41.86745208),36
3/21/2018 16:50,921,14,Michigan,SB,Randolph,Congress,0.25,S,,21,117,16,4,3,0921-201803212150,41.88447407,-87.62465,41.875777,-87.624605,POINT (-87.62465 41.88447407),POINT (-87.624605 41.875777),36
3/21/2018 16:50,922,12,Michigan,SB,Ohio,Randolph,0.56,N,,14,144,16,4,3,0922-201803212150,41.892571,-87.624359,41.88447407,-87.62465,POINT (-87.624359 41.892571),POINT (-87.62465 41.88447407),36
3/21/2018 16:50,1200,24,Halsted,NB,95th,91st,0.5,S,,1,10,16,4,3,1200-201803212150,41.721458,-87.643022,41.728767,-87.643226,POINT (-87.643022 41.721458),POINT (-87.643226 41.728767),13
3/21/2018 16:50,1269,16,Madison,WB,Michigan,Wacker,0.64,W,Oneway WB,11,99,16,4,3,1269-201803212150,41.882109,-87.624366,41.882014,-87.636891,POINT (-87.624366 41.882109),POINT (-87.636891 41.882014),36
3/21/2018 16:50,1270,16,Madison,WB,Wacker,Halsted,0.54,W,,12,121,16,4,3,1270-201803212150,41.882014,-87.636891,41.881876,-87.647361,POINT (-87.636891 41.882014),POINT (-87.647361 41.881876),36
3/21/2018 16:50,1271,-1,Madison,WB,Halsted,Racine,0.5,W,,0,0,16,4,3,1271-201803212150,41.881876,-87.647361,41.881715,-87.657142,POINT (-87.647361 41.881876),POINT (-87.657142 41.881715),36
